130000	3.59E+00	1.23E-03	20820
140000	3.41E+00	1.15E-03	23660
150000	3.26E+00	1.08E-03	26640
160000	3.12E+00	1.02E-03	29760
170000	3.00E+00	9.61E-04	33000
180000	2.89E+00	9.12E-04	36380
200000	2.71E+00	8.28E-04	43490
225000	2.52E+00	7.44E-04	53020
250000	2.36E+00	6.76E-04	63210
275000	2.24E+00	6.19E-04	74020
300000	2.13E+00	5.72E-04	85390
325000	2.05E+00	5.32E-04	97300
350000	1.97E+00	4.97E-04	109690
375000	1.90E+00	4.66E-04	122540
400000	1.85E+00	4.40E-04	135820
450000	1.75E+00	3.95E-04	163520
500000	1.67E+00	3.58E-04	192620
550000	1.61E+00	3.28E-04	222940
600000	1.56E+00	3.03E-04	254340
650000	1.52E+00	2.82E-04	286690
700000	1.48E+00	2.63E-04	319870
800000	1.43E+00	2.33E-04	388370
900000	1.39E+00	2.09E-04	459250
1000000	1.35E+00	1.89E-04	532040
1100000	1.33E+00	1.73E-04	606340
1200000	1.31E+00	1.60E-04	681870
1300000	1.30E+00	1.49E-04	758380
1400000	1.28E+00	1.39E-04	835680
1500000	1.27E+00	1.30E-04	913630
1600000	1.27E+00	1.23E-04	992080
1700000	1.26E+00	1.16E-04	1070000
1800000	1.26E+00	1.10E-04	1150000
2000000	1.25E+00	9.98E-05	1310000
2250000	1.25E+00	8.95E-05	1510000
2500000	1.25E+00	8.11E-05	1710000
2750000	1.25E+00	7.43E-05	1910000
3000000	1.25E+00	6.85E-05	2110000
3250000	1.26E+00	6.36E-05	2310000
3500000	1.26E+00	5.94E-05	2500000
3750000	1.27E+00	5.57E-05	2700000
4000000	1.27E+00	5.24E-05	2900000
4500000	1.28E+00	4.70E-05	3290000
5000000	1.29E+00	4.26E-05	3680000
5500000	1.30E+00	3.90E-05	4060000
6000000	1.31E+00	3.60E-05	4440000
6500000	1.32E+00	3.34E-05	4820000
7000000	1.33E+00	3.11E-05	5200000
8000000	1.35E+00	2.75E-05	5940000
9000000	1.37E+00	2.46E-05	6680000
10000000	1.38E+00	2.23E-05	7410000
