130000	5.15E+00	1.61E-03	14640
140000	4.90E+00	1.50E-03	16600
150000	4.69E+00	1.41E-03	18650
160000	4.50E+00	1.33E-03	20790
170000	4.33E+00	1.26E-03	23020
180000	4.18E+00	1.20E-03	25340
200000	3.92E+00	1.09E-03	30210
225000	3.66E+00	9.81E-04	36720
250000	3.44E+00	8.92E-04	43660
275000	3.27E+00	8.18E-04	51020
300000	3.12E+00	7.56E-04	58740
325000	2.99E+00	7.03E-04	66810
350000	2.89E+00	6.58E-04	75210
375000	2.79E+00	6.18E-04	83900
400000	2.71E+00	5.82E-04	92870
450000	2.58E+00	5.23E-04	111550
500000	2.47E+00	4.76E-04	131140
550000	2.38E+00	4.36E-04	151510
600000	2.31E+00	4.03E-04	172580
650000	2.25E+00	3.74E-04	194250
700000	2.20E+00	3.50E-04	216460
800000	2.13E+00	3.10E-04	262210
900000	2.07E+00	2.78E-04	309450
1000000	2.03E+00	2.53E-04	357870
1100000	2.00E+00	2.32E-04	407200
1200000	1.97E+00	2.14E-04	457280
1300000	1.95E+00	1.99E-04	507920
1400000	1.94E+00	1.86E-04	559020
1500000	1.93E+00	1.74E-04	610480
1600000	1.92E+00	1.64E-04	662210
1700000	1.91E+00	1.55E-04	714150
1800000	1.91E+00	1.47E-04	766240
2000000	1.90E+00	1.34E-04	870700
2250000	1.90E+00	1.20E-04	1000000
2500000	1.91E+00	1.09E-04	1130000
2750000	1.91E+00	9.97E-05	1260000
3000000	1.92E+00	9.20E-05	1390000
3250000	1.93E+00	8.55E-05	1520000
3500000	1.94E+00	7.98E-05	1650000
3750000	1.95E+00	7.49E-05	1780000
4000000	1.96E+00	7.06E-05	1910000
4500000	1.98E+00	6.33E-05	2160000
5000000	2.00E+00	5.74E-05	2410000
5500000	2.02E+00	5.26E-05	2660000
6000000	2.04E+00	4.85E-05	2910000
6500000	2.05E+00	4.50E-05	3150000
7000000	2.07E+00	4.20E-05	3390000
8000000	2.10E+00	3.71E-05	3870000
9000000	2.13E+00	3.33E-05	4340000
10000000	2.16E+00	3.02E-05	4810000
