110000	1.13E+03	6.33E-01	63.47
120000	1.06E+03	5.87E-01	72.55
130000	1.01E+03	5.48E-01	82.19
140000	9.53E+02	5.13E-01	92.38
150000	9.08E+02	4.84E-01	103.1
160000	8.67E+02	4.57E-01	114.34
170000	8.31E+02	4.33E-01	126.09
180000	7.99E+02	4.12E-01	138.33
200000	7.44E+02	3.76E-01	164.21
225000	6.89E+02	3.39E-01	199.06
250000	6.44E+02	3.09E-01	236.52
275000	6.07E+02	2.84E-01	276.41
300000	5.76E+02	2.63E-01	318.61
325000	5.48E+02	2.45E-01	363.04
350000	5.23E+02	2.30E-01	409.65
375000	4.98E+02	2.16E-01	458.51
400000	4.76E+02	2.04E-01	509.75
450000	4.37E+02	1.84E-01	619.28
500000	4.04E+02	1.67E-01	738.09
550000	3.77E+02	1.54E-01	865.91
600000	3.54E+02	1.42E-01	1000
650000	3.34E+02	1.32E-01	1150
700000	3.17E+02	1.24E-01	1300
800000	2.88E+02	1.10E-01	1630
900000	2.64E+02	9.90E-02	1990
1000000	2.45E+02	9.01E-02	2390
1100000	2.29E+02	8.27E-02	2810
1200000	2.16E+02	7.64E-02	3260
1300000	2.04E+02	7.11E-02	3730
1400000	1.94E+02	6.65E-02	4230
1500000	1.85E+02	6.25E-02	4760
1600000	1.77E+02	5.90E-02	5310
1700000	1.70E+02	5.58E-02	5880
1800000	1.64E+02	5.30E-02	6480
2000000	1.54E+02	4.82E-02	7740
2250000	1.43E+02	4.33E-02	9420
2500000	1.34E+02	3.94E-02	11230
2750000	1.26E+02	3.61E-02	13150
3000000	1.20E+02	3.34E-02	15180
3250000	1.15E+02	3.10E-02	17300
3500000	1.11E+02	2.90E-02	19510
3750000	1.07E+02	2.73E-02	21810
4000000	1.03E+02	2.57E-02	24190
4500000	9.75E+01	2.31E-02	29160
5000000	9.30E+01	2.10E-02	34410
5500000	8.93E+01	1.92E-02	39890
6000000	8.62E+01	1.78E-02	45580
6500000	8.36E+01	1.65E-02	51470
7000000	8.15E+01	1.54E-02	57520
8000000	7.80E+01	1.36E-02	70060
9000000	7.54E+01	1.23E-02	83090
10000000	7.34E+01	1.11E-02	96510
