160000	5.24E+00	1.54E-03	17860
170000	5.04E+00	1.46E-03	19770
180000	4.86E+00	1.39E-03	21760
200000	4.56E+00	1.26E-03	25940
225000	4.25E+00	1.14E-03	31530
250000	4.01E+00	1.03E-03	37510
275000	3.80E+00	9.48E-04	43820
300000	3.63E+00	8.76E-04	50460
325000	3.48E+00	8.15E-04	57400
350000	3.36E+00	7.62E-04	64610
375000	3.25E+00	7.16E-04	72080
400000	3.16E+00	6.75E-04	79790
450000	3.00E+00	6.06E-04	95850
500000	2.88E+00	5.51E-04	112690
550000	2.77E+00	5.05E-04	130200
600000	2.69E+00	4.67E-04	148300
650000	2.62E+00	4.34E-04	166930
700000	2.57E+00	4.06E-04	186010
800000	2.47E+00	3.59E-04	225320
900000	2.41E+00	3.22E-04	265910
1000000	2.36E+00	2.93E-04	307500
1100000	2.32E+00	2.68E-04	349890
1200000	2.29E+00	2.48E-04	392890
1300000	2.27E+00	2.30E-04	436390
1400000	2.25E+00	2.15E-04	480270
1500000	2.24E+00	2.02E-04	524460
1600000	2.23E+00	1.90E-04	568870
1700000	2.23E+00	1.80E-04	613460
1800000	2.22E+00	1.71E-04	658180
2000000	2.22E+00	1.55E-04	747860
2250000	2.22E+00	1.39E-04	860120
2500000	2.22E+00	1.26E-04	972320
2750000	2.23E+00	1.16E-04	1080000
3000000	2.24E+00	1.07E-04	1200000
3250000	2.25E+00	9.91E-05	1310000
3500000	2.26E+00	9.25E-05	1420000
3750000	2.27E+00	8.68E-05	1530000
4000000	2.28E+00	8.18E-05	1640000
4500000	2.30E+00	7.34E-05	1850000
5000000	2.33E+00	6.65E-05	2070000
5500000	2.35E+00	6.09E-05	2280000
6000000	2.37E+00	5.62E-05	2490000
6500000	2.39E+00	5.22E-05	2700000
7000000	2.41E+00	4.87E-05	2910000
8000000	2.45E+00	4.31E-05	3320000
9000000	2.48E+00	3.86E-05	3730000
10000000	2.51E+00	3.50E-05	4130000
